Name,Description,PointCost,PriceFactor,PriceOverride,isEpic,Categories,internType,Slots,Source,GUID
SonicResistance10Enchant,,0,,12000,,,Armor,,Owlcat+,6e2dfcafe4faf8941b1426a86a76c368
SonicResistance30Enchant,,0,,66000,,,Armor,,Owlcat+,8b940da1e47fb6843aacdeac9410ec41
SoporiferousEnchantment,,+1,2000,,,,Weapon,,Owlcat+,da0a0c76266c96b45aacc34dc6635b28
SorceriousGownEnchantment,,+1,,,,,Other,,Owlcat+,7f8c4c17afb94f95a7e527e70584611e
SoullesCommandEnchantment,,+1,1000,,,,Armor,,Owlcat+,df5d7d31c272439496025716d4a42d3b
SoulsCloakCurseEnchant,,+1,,,,,Other,,Owlcat+,c6c9e91b0040f8548a3887c4aa861918
SoulsCloakEnchant,,+1,,,,,Other,,Owlcat+,94bd205306520f34cb48769dde4172d1
SoundOfVoidEnchantment,,+1,2000,,,,Weapon,,Owlcat+,69df5e137a08d9b4ead5d87bf4d5d0ac
SovereignEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a56f90f73a2d10a438e255ee5e6ff3ff
SpecialistBeltEnchantment,,+1,,,,,Other,,Owlcat+,ce4706ca9cf1b204bb9a43547f328d62
Speed,"When making a full attack, the wielder of a speed weapon may make one extra attack with it. The attack uses the wielder's full base attack bonus, plus any modifiers appropriate to the situation. (This benefit is not cumulative with similar effects, such as a haste spell.)",+3,2000,,,HitChance,Weapon,Weapon,TTRPG,f1c0c50108025d546b2554674ea1c006
SpeedIncrease,Grants a +10-foot enhancement bonus to base land speed.,0,,2000,,,Other,Feet,TTRPG,b7f6bb4a2ad6970409df85bf6db587a5
SpeedIncrease5,Grants a +5-foot enhancement bonus to base land speed.,0,,1000,,,Other,Feet,TTRPG,b39fd8d4589d668459e2924df2deb19a
SpellbreakerEnchantment,,+1,,,,,Other,,Owlcat+,12d8953f727f422b876102f984ff4d1b
SpellResistance13Enchant,Grants spell resistance 13. Fixed price 10000 * (Value - 12),0,,10000,,,Armor,Armor,TTRPG,4bc20fd0e137e1645a18f030b961ef3d
SpellResistance15Enchant,Grants spell resistance 15. Fixed price 10000 * (Value - 12),0,,30000,,,Armor,Armor,TTRPG,ad0f81f6377180d4292a2316efb950f2
SpellResistance17Enchant,Grants spell resistance 17. Fixed price 10000 * (Value - 12),0,,50000,,,Armor,Armor,TTRPG,49fe9e1969afd874181ed7613120c250
SpellResistance19Enchant,Grants spell resistance 19. Fixed price 10000 * (Value - 12),0,,70000,,,Armor,Armor,TTRPG,583938eaafc820f49ad94eca1e5a98ca
SpellResistance32Enchant,Grants spell resistance 32. Fixed price 10000 * (Value - 12),0,,200000,,,Armor,Armor,Owlcat,3f63e1996ccb48b5b437ac2e8225dd4a
SpikedDefendorAC1,,+1,2000,,,,Weapon,,Owlcat+,74197b57b093cc540805bfce1ec253e1
SpikedDefendorFrost1d3,,+1,2000,,,,Weapon,,Owlcat+,a7a98764f49f56e499d511db27c3504f
SpinebreakerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,5f60521017afbc946a02b3419219466b
SpiritThrasherEnchantment,,+1,2000,,,,Weapon,,Owlcat+,53c3f7ccd4c14155a97800c9a9f1907b
SpiritTrackersEnchantment,,+1,,,,,Other,,Owlcat+,7fe766fa2e2b4df4e8aae015335f65f1
StabilityStanceEnhancement,,+1,,,,,Other,,Owlcat+,aa21c03815b590d4e88e9bc16b4c2a30
StabilityStanceEnhancement5,,+1,,,,,Other,,Owlcat+,a1a88d4009945de47922944ebbece28d
StaffOfBurnedOakEnchantment,,+3,2000,,,,Weapon,,Owlcat+,d91ddd23b782cbe409d13fe0d11ec61b
StaffofCurseEnchantment,,+3,2000,,,,Weapon,,Owlcat+,e3b3871f08385904bb09da734d671e15
StaffOfLocustWeaponEnchantment,,+1,2000,,,,Weapon,,Owlcat+,5f40a467dae347d6b332ac779ac1b810
StaffOfTheCallEnchantment,,+3,2000,,,,Weapon,,Owlcat+,686b8d4c62d831d4c9b5a51a358cc468
StaffOfTheWhisperingSoulsEnchantment,,+1,2000,,,,Weapon,,Owlcat+,71c3867a51f65be4d9ba9dd4c26080c6
StagHelmetEnchant,,+1,,,,,Other,,Owlcat+,c8f0d21daaa7ab34fbeb189b920f42be
StandardDaggerLotsCritsTestEnchant,,+1,2000,,,,Weapon,,Owlcat+,f5b5902701e8e8644af8d78a5b510c98
StarbladeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,22ec0a8e65d3eb14d887b667f8dee2eb
StarEmbroideredGlovesEnchantment,,+1,,,,,Other,,Owlcat+,ed0026b6862b4918a00b585fec981bfa
StarknifeOfVirtueEnchantment,,+1,2000,,,,Weapon,,Owlcat+,43522ec80f372944490103b50be9f0ab
StauntonGlaiveHealEnchantment,,+1,2000,,,,Weapon,,Owlcat+,29a2fb0941e9c0f4389f8cfd9b0e7fbd
StauntonGlaiveMountEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f16382c7f231d424ca4caf3fb1d1bbdd
Stealth10,,+10,100,,,,Other,,Owlcat+,2dca32da290bfb740bafe13395419f77
SteamKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,8e13a7b254aff0a42b8bbfd3c98b39ee
StewardsHelmetEnchantment,,+1,,,,,Other,,Owlcat+,af0d48f8fbfc4c5c8b75b1c153887af3
StonecutterEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a44d90c5fe4a61441a8e8cc73ee857c5
StormAmberNecklaceEnchantment,,+1,,,,,Other,,Owlcat+,b9847632dd3d6c241ba42fbf7a4b3799
StormcallerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,168ebcb75813db2488cc94ac26d6a702
StormKingsBeltEnchantment,,+1,,,,,Other,,Owlcat+,31245a0b22ce450da3b8e22a3ab221fa
StormlordsResolveEnchantment,,+1,,,,,Other,,Owlcat+,5b4757baddb724e46aaf58b79581c710
StorytellerAreshkaMaskEnchantment,,+1,,,,,Other,,Owlcat+,3723b714c3494f8d82f6ade68626ca01
Strength1,Give +1 enhancement bonus to Strength,+1,1000,,,,Other,Belt,TTRPG,a39393e1356f6bf4898dbc30637036cf
Strength2,Give +2 enhancement bonus to Strength,+2,1000,,,,Other,Belt,TTRPG,5f25b5f8c89d40c46ba8026bd7b73dcc
Strength3,Give +3 enhancement bonus to Strength,+3,1000,,,,Other,Belt,TTRPG,854c252a7fc21424599285b9a66973d1
Strength4,Give +4 enhancement bonus to Strength,+4,1000,,,,Other,Belt,TTRPG,f9278c2ea13c2b34cb56be078428a0bb
Strength5,Give +5 enhancement bonus to Strength,+5,1000,,,,Other,Belt,TTRPG,63b05be1b15af944e99e5b137ab4f643
Strength6,Give +6 enhancement bonus to Strength,+6,1000,,,,Other,Belt,TTRPG,b4cff7cdccb966048aa14d2d01c9209a
Strength7,Give +7 enhancement bonus to Strength,+7,1000,,TRUE,,Other,Belt,TTRPG,25731da59fadf1b40a714ae74c891d18
Strength8,Give +8 enhancement bonus to Strength,+8,1000,,TRUE,,Other,Belt,TTRPG,462db3b410635b54abc287d2280f336a
Strength9,Give +9 enhancement bonus to Strength,+9,1000,,TRUE,,Other,Belt,TTRPG,510dc272d38a1cd4b9533e32c282cf4d
StrengthComposite,This feature allows you to add your Strength bonus to damage with a bow.,+1,2000,,,AdditionalDamage,Weapon,Weapon,TTRPG,c3209eb058d471548928a200d70765e0
StrengthThrown,This feature allows you to add your Strength bonus to damage with a bow.,+1,2000,,,AdditionalDamage,Weapon,Weapon,Owlcat,c4d213911e9616949937e1520c80aaf3
StubbornHeadEnchant,,+1,,,,,Other,,Owlcat+,e572ecbed690b3b43a4e8255bb51cb6b
StuddedArmorOfTrinityEnchantment,,+1,1000,,,,Armor,,Owlcat+,10f44d6e666f21e48a2ba4070649d1c6
StunOnCrit17,"Whenever you score a critical hit with this weapon, your opponent becomes stunned for 1d4 rounds. A successful DC 17 Fortitude save reduces this to staggered for 1 round. These effects do not stack. Additional hits instead add to the duration.",+1,2000,,,"StatusAndCC, Critical",Weapon,Weapon,Owlcat+,c4d17560bd7d0344d82f08b7b40457f2
StunOnHit13,"Whenever you score a hit with this weapon, your opponent becomes stunned for 1 round. A successful DC 14 Fortitude save negates this. These effects do not stack. Additional hits instead add to the duration.",+1,2000,,,"StatusAndCC, DC",Weapon,Weapon,Owlcat+,87634d03357ff2c40bdfff4a4cbcc474
StunOnHit18,,+1,2000,,,,Weapon,,Owlcat+,a961811f2a18e6847a19e39287f34d74
SturdySnootEnchantment,,+1,,,,,Other,,Owlcat+,0b0490b20e3643bc8e44f3b3ba383c85
SturdySnootEnchantmentNew,,+1,,,,,Other,,Owlcat+,8555b9c2a47846268279f5b966b95576
SunbeamReach2,,+1,2000,,,,Weapon,,Owlcat+,e8d65a8b4b67498419c0c38d293afcea
SunStrokeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b5e01be33c2e4ea49b4a18a6a3a13686
Superpower,,+1,2000,,,,Weapon,,Owlcat+,590db6d4f87a23e47beac27bfea8e7e7
SurefireGlovesEnchantment,,+1,,,,,Other,,Owlcat+,b0cee12d1cd1d204fbcf5d9de0bc23fd
SureFootingEnchantment,,+1,,,,,Other,,Owlcat+,1502281191399344cb3c72c5b2792f0f
SwallowtailBracersEnchantment,,+1,,,,,Other,,Owlcat+,c83e315987bc49ab9b7cc250118e9c86
SwarmbaneClaspEnchantment,,+1,,,,,Other,,Owlcat+,d7bc0fdf1298493d9141b661c39d1e62
SwiftBlowShock2d6,,+1,2000,,,,Weapon,,Owlcat+,42642f7e679408647bf1f24e3846dac8
TalionKeeperEnchantment,,+1,,,,,Other,,Owlcat+,f84f500226b94603b3a2101f1f60ba8e
TalwynsArmorEnchantment,,+1,1000,,,,Armor,,Owlcat+,52feff56b7950da469d604104fb05dac
TangledClawsEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0c7aea306fb47ba43818bb7290e221d8
TeamworkEnchant,,+1,2000,,,,Weapon,,Owlcat+,ec9db2d964b3d0444ac2b19fe3f9c0c7
TempestAxeFirstEnchantment,,+1,2000,,,,Weapon,,Owlcat+,312ef9f155ad57c4391e1644d8500c95
TempestAxeSecondEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a4e386af4006a074c9a32211f000504f
TemporaryArmorEnhancementBonus1,,+1,1000,,,,Armor,Armor,Owlcat+,1d9b60d57afb45c4f9bb0a3c21bb3b98
TemporaryArmorEnhancementBonus2,,+2,1000,,,,Armor,Armor,Owlcat+,d45bfd838c541bb40bde7b0bf0e1b684
TemporaryArmorEnhancementBonus3,,+3,1000,,,,Armor,Armor,Owlcat+,51c51d841e9f16046a169729c13c4d4f
TemporaryArmorEnhancementBonus4,,+4,1000,,,,Armor,Armor,Owlcat+,a23bcee56c9fcf64d863dafedb369387
TemporaryArmorEnhancementBonus5,,+5,1000,,,,Armor,Armor,Owlcat+,15d7d6cbbf56bd744b37bbf9225ea83b
TemporaryEnhancement1,,+1,2000,,,,Weapon,Weapon,Owlcat+,d704f90f54f813043a525f304f6c0050
TemporaryEnhancement2,,+2,2000,,,,Weapon,Weapon,Owlcat+,9e9bab3020ec5f64499e007880b37e52
TemporaryEnhancement3,,+3,2000,,,,Weapon,Weapon,Owlcat+,d072b841ba0668846adeb007f623bd6c
TemporaryEnhancement4,,+4,2000,,,,Weapon,Weapon,Owlcat+,6a6a0901d799ceb49b33d4851ff72132
TemporaryEnhancement5,,+5,2000,,,,Weapon,Weapon,Owlcat+,746ee366e50611146821d61e391edf16
TenderTouchEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b60cff65105fb784b856eacf189a25b5
TerrifyingTrembleEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d8adb04d2aac4a53aa09b2b05ce30647
TestEnchantWeapon_Enchant,,+1,2000,,,,Weapon,,Owlcat+,984af243541407942ad108e1b41f7189
ThatWhoBathesInBloodACIgnoreEnchantment,,+4,2000,,,,Weapon,,Owlcat+,f169e6d494de4696a3564558ffa3aac5
ThatWhoBathesInBloodEnchantment,,+1,2000,,,,Weapon,,Owlcat+,8dca7853d2c84684b8edc5786a0e60cf
TheAncientRootEnchantment,,+1,2000,,,,Weapon,,Owlcat+,2eac1c756a3bf1f4d88a599d51df74a4
TheBlitzCutEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b669780861c5ab040bb7679f3ee2b026
TheBlitzCutEnchantmentNew,,+1,2000,,,,Weapon,,Owlcat+,2c1a6294591b48ba86540a9d813a3edd
TheBlizEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f1891b0dd34740d4aa97957e8f9240b5
TheCollapseEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a454084c2ec396b43ae43c326d9273de
TheDebilitatorFirstEnchantment,,+1,2000,,,,Weapon,,Owlcat+,6355a3d03e4afca418e7eeea8401efe3
TheDebilitatorSecondEnchantment,,+1,2000,,,,Weapon,,Owlcat+,691879b056a769b4bab3a002a79618f4
TheDeceiverReach1,,+1,2000,,,,Weapon,,Owlcat+,ba74409f08836e34fbdc1c29e44478c9
TheDeceiverStealth5,,+1,2000,,,,Weapon,,Owlcat+,4755c544228aa104dba0dfcb40f2ad84
TheDissectorEnchantment,,+1,2000,,,,Weapon,,Owlcat+,3e90ab8205854cd591538c1aff04b901
TheFlashingGreatswordEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1ec77096a85e92b4b8ee413c0087f577
TheHazardEnchantment,,+1,2000,,,,Weapon,,Owlcat+,27a9cc2e1b8155c439c9b7e3eca94d72
TheIllustriousSweepEnchantment,,+1,2000,,,,Weapon,,Owlcat+,22f791ed7db1cbc49bf7eb53da9de1a8
TheMaladyEnchantment,,+1,2000,,,,Weapon,,Owlcat+,2f19dae1e1f20eb41946ba42822e0fa3
TheMenanceDuelSwortdACMDACMB2,,+1,2000,,,,Weapon,,Owlcat+,96c5d64183f43ef4ea95a5d6f042eb2b
TheMomentumEnchantment,,+1,2000,,,,Weapon,,Owlcat+,585787c3adaecdb428e92b851ca22504
TheOpressorBastardSwordCha2,,+1,2000,,,,Weapon,,Owlcat+,3d6ec0a5debbf5d4d8dfc2893af054ef
TheOpressorBastardSwordWill2,,+1,2000,,,,Weapon,,Owlcat+,3d85ef3689f4ca944a4d64cf92dc81b7
ThePunisherEnchantment,,+1,2000,,,,Weapon,,Owlcat+,96018d413b944bc4d92b5b84be3e289f
TheShattererEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f82fe680203ae2846bd0ea682b82e2f7
TheSuddenStrikeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f1f2835ea5b5e9f4cbdae6cf95c3c825
TheTyranyOfMindEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f4e6ba19959b1d54b9c6b3025b37104f
TheUndyingLoveOfTheHopebringerEnchantment,,+1,1000,,,,Armor,,Owlcat+,fb69a792a52a4f2aaadffc0e820f89dd
TheVenomEnchantment,,+1,2000,,,,Weapon,,Owlcat+,e9b510c40eba5e74dbd91b96378009e5
TheVenomEnchantmentSecond,,+1,2000,,,,Weapon,,Owlcat+,202b4235ee96bfb49a8f37613cd52516
ThickPadsEnchantment,,+1,1000,,,,Armor,,Owlcat+,dd05aa686beec534d8e6007447df7a4e
ThieflingRingEnchantment,,+1,,,,,Other,,Owlcat+,7db3ef6f094f8974abc84d9579721ef6
Thievery5,,+5,100,,,,Other,,Owlcat+,14fa6313da3c81b439ae57401d58063b
ThroneKeeperEnchantment,"Adamantine is extremely strong and favored by weapon and armor smiths alike for its ability to cut through solid barriers with ease and endure heavy blows. Armor made from adamantine grants its wearer damage reduction of 1/— if it's light armor, 2/— if it's medium armor, and 3/— if it's heavy armor. Adamantine is so costly that weapons and armor made from it are always of masterwork quality; the masterwork cost is included in the prices given. Thus, adamantine weapons and ammunition have a +1 enhancement bonus on attack rolls, and the armor check penalty of adamantine armor is lessened by 1 compared to ordinary armor of its type. Items without metal parts cannot be made from adamantine. An arrow could be made of adamantine, but a quarterstaff could not.",0,,10000,,"Material, DR, HitChance",Armor,Armor,Owlcat+,e82cbaab66e2415dbb5869bbfc1664e7
ThrowingAxeOfSilenceEnchantment,,+1,2000,,,,Weapon,,Owlcat+,4099478cd80b7e34a82eb93ee1bdfed9
Thundering,"A thundering weapon creates a cacophonous roar like thunder whenever it strikes a target, dealing an extra 1d6 points of sonic damage.",+1,2000,,,"AdditionalDamage, Elemental",Weapon,Weapon,TTRPG,690e762f7704e1f4aa1ac69ef0ce6a96
ThunderingBurst,"A thundering burst weapon functions as a thundering weapon that explodes with sonic upon striking a successful critical hit. The sonic does not harm the wielder. In addition to the extra sonic damage from the thundering ability, a thundering burst weapon deals an extra 1d10 points of sonic damage on a successful critical hit. If the weapon's critical multiplier is ×3, add an extra 2d10 points of sonic damage instead, and if the multiplier is ×4, add an extra 3d10 points.",+2,2000,,,"Critical, AdditionalDamage, Elemental",Weapon,Weapon,Owlcat,83bd616525288b34a8f34976b2759ea1
ThunderstormKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,bd8dbaa79d8f04b40a23be2a66617532
TightGripOfAnguishEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0073af0b846e6a2418868c5bf68e4c73
TightHelmetEnchant,,+1,,,,,Other,,Owlcat+,2961d2ab2819c3e4f9044e732d82b7e1
TimelyAssistanceEnchantment,,+1,,,,,Other,,Owlcat+,888c42733c4d4cd883f983feb3307249
TinyDeathEnchantment,,+1,2000,,,,Weapon,,Owlcat+,7eac234c9abeef14db911e6961ad22d0
ToragsWrathFirstEnchantment,,+1,2000,,,,Weapon,,Owlcat+,7efb3f14c1960f340826a4a04c61f10c
TorchFireDamage,,+1,2000,,,,Weapon,,Owlcat+,4a0b0bc4a1f9b7541b1564838ca356bd
TouchEnchant2,Owner of this item gets +2 enhancement bonus to attack with touch spells.,+1,2000,,,"HitChance, Spellcasting",Weapon,Gloves,Owlcat+,2431f5f8d2ffe854784429b989d1e8a3
TouchOfFlawEnchantment,,+1,2000,,,,Weapon,,Owlcat+,600c754e9ca0fd847961577fadabe4f2
TouchOfMercyEnchantment,,+1,2000,,,,Weapon,,Owlcat+,58509522434ebeb4189028a75a717661
TowerShieldAttackPenalty,"When employing a tower shield in combat, you take a –2 penalty on attack rolls because of the shield's encumbrance.",+1,1000,,,"PenaltiesAndCursed, HitChance",Armor,Shield,Owlcat+,f6b1f4378dd64044db145a1c2afa589f
TowerShieldWardenOfDarknessShieldEnchantment,,+1,,,,,Other,,Owlcat+,95929438c233eda439d66904a66c8d22
ToxicWrapEnchantment,,+1,,,,,Other,,Owlcat+,890c34b1031e1484e902213bf9f7cacf
TrailblazerHelmetEnchant,,+1,,,,,Other,,Owlcat+,95f7e9df13bccbb40afc30e9e1e2d240
TrailblazersArmorEnchantment,,+1,1000,,,,Armor,,Owlcat+,18a2cf7f9c3aac84681ee728197c6a2a
TransluscentNeedleOfAstonishmentEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1c2cce1c42484dc2b96dd4195d669031
TribalScoutsHideEnchantment,,+1,1000,,,,Armor,,Owlcat+,673b7d8736c081e4e852c6bea428c6f1
TriceratopsStatuetteEnchantment,,+1,,,,,Other,,Owlcat+,5ba86a9c10cc6c84f8afacb97e91c362
TrickstersGlovesEnchantment,,+1,,,,,Other,,Owlcat+,5f612f5cc9616944b978521b2f944a9f
TripImmunityEnchant,,+1,1000,,,,Armor,,Owlcat+,6ead380e0a4b0c145be836cb5eb33a5d
TripleFinHelmetEnchantment,,+1,,,,,Other,,Owlcat+,e1fd87307f0f0824895b1a70145527f9
TriumphOfPainEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1ba2f54fdd2bfb54b86a484e1939a7e5
TrueSerenityEnchantment,,+1,1000,,,,Armor,,Owlcat+,7a812495bce84ca6a30a0b6405004bf2
TunicOfArdentWarpriestEnchantment,,+1,1000,,,,Armor,,Owlcat+,49f53e7cb012fe545984ea349a31c580
TwilightShadeEnchantment,,+1,,,,,Other,,Owlcat+,46bba0c7eeb5413f8b7f8a25923f277b
TwinSerpentsEnchantment,,+1,2000,,,,Weapon,,Owlcat+,9b00cc0f8de72d14d96b8ef3da620561
TwistedTemptationEnchantment,,+1,,,,,Other,,Owlcat+,6cb2900c681747379db5c912d52298d3
TyrantEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0ffd4a027e17f3d4c9a5148a237f61c1
UltimatePredatorsGauntletsEnchantment,,+1,,,,,Other,,Owlcat+,8e1e9b704f44ae04aa47b581531900ce
Ultrasound,"An ultrasound weapon creates a hardly hearable noise whenever it strikes a target, dealing an extra 2d6 points of sonic damage.",+2,2000,,,"AdditionalDamage, Elemental",Weapon,Weapon,Owlcat,582849db96824254ebcc68f0b7484e51
UltrasoundArrowsQuiverEnchantment,,+3,2000,,,,Weapon,,Owlcat+,a57a3d4669722794688f1ed4270b20ba
UltraThinEdgeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1b26f03c53eb49009208bfd2dba3d75f
UnarmedAgileEnchantment,Prerequisite: Weapon Finesse. Apply Dexterity modifier instead of Strength to unarmed strike damage.,+1,4000,,,,Other,Weapon,TTRPG,90316f5801dbe4748a66816a7c00380c
UnarmedEnhancement1,Grants a +1 enhancement bonus on unarmed attack and damage rolls.,+1,4000,,,,Other,Weapon,TTRPG,da7d830b3f75749458c2e51524805560
UnarmedEnhancement2,Grants a +2 enhancement bonus on unarmed attack and damage rolls.,+2,4000,,,,Other,Gloves,TTRPG,49f9befa0e77cd5428ca3b28fd66a54e
UnarmedEnhancement3,Grants a +3 enhancement bonus on unarmed attack and damage rolls.,+3,4000,,,,Other,Neck,TTRPG,bae627dfb77c2b048900f154719ca07b
UnarmedEnhancement4,Grants a +4 enhancement bonus on unarmed attack and damage rolls.,+4,4000,,,,Other,Gloves,TTRPG,a4016a5d78384a94581497d0d135d98b
UnarmedEnhancement5,Grants a +5 enhancement bonus on unarmed attack and damage rolls.,+5,4000,,,,Other,Weapon,TTRPG,c3ad7f708c573b24082dde91b081ca5f
UnarmedEnhancement6,Grants a +6 enhancement bonus on unarmed attack and damage rolls.,+6,4000,,TRUE,,Other,Gloves,TTRPG,c21b5879e8a7497408980ca0427c7f52
UnavoidableDrillEnchantment,,+1,2000,,,,Weapon,,Owlcat+,17be79b34d7615f4b8b7a83ea5319201
UnbendingArmorEnchantment,,+1,1000,,,,Armor,,Owlcat+,fce1b85a4827b2d4e8d4a2165306b418
UnbendingEnchantment,,+1,2000,,,,Weapon,,Owlcat+,9c8562848f7ba344799b231c38cc25a8
UnboundBladeEnchant,,+3,2000,,,,Weapon,,Owlcat+,77a0480d8c240ba4b844e5939375eea8
UnceasingSlaughterEnchantment,,+1,,,,,Other,,Owlcat+,b6c3a589fb4dd2e4699c91e9a57e5c3a
UndauntedStaffIntimi3,,+1,2000,,,,Weapon,,Owlcat+,60272228b87221d4481185e01778cdc7
UndyingDevotionEnchantment,,+1,1000,,,,Armor,,Owlcat+,a57affcaa0f691f4d9bb487e2c6df2a7
UnexpectedResolutionEnchantment,,+1,2000,,,,Weapon,,Owlcat+,62629c7e6e0f3e740a4d55a24698aa24
Unholy,An unholy weapon is imbued with unholy power. This power makes the weapon evil-aligned and thus bypasses the corresponding damage reduction. It deals an extra 2d6 points of damage against all creatures of good alignment.,+2,2000,,,"Alignment, AdditionalDamage",Weapon,Weapon,TTRPG,d05753b8df780fc4bb55b318f06af453
UnholyKneePadsEnchantment,,+1,,,,,Other,,Owlcat+,1dae7d98ada54792b0cf394fbb13fc6d
UnholyShepherdEnchantment,,+1,,,,,Other,,Owlcat+,1ba930da89ff7e84ca40d83d7aaca2aa
UniversalRemedyEnchantment,,+1,,,,,Other,,Owlcat+,422274d8e41d41b1afdad119c34c1d8e
UnmakerRingEnchant,,+1,,,,,Other,,Owlcat+,7cab8721c08918547bfdfbcf70582b23
UnstoppableEnchantment,This weapon ignores all damage reduction and immunities.,+1,2000,,,DR,Weapon,Weapon,Owlcat,fe5efcd0969ce794a866386faba8ac48
UnveilerEnchantment,,+1,,,,,Other,,Owlcat+,2b3e38a0bd454611b40381d1d1c5aad2
ValerieSilkShirtEnchant,,+1,1000,,,,Armor,,Owlcat+,2bad421501863b5459b14e80dbc3e859
VampiricBladeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,fde0d01f5c51e254fab5fb084b2d1605
VanquisherEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0b245c8943990304da76d2058d635787
VanwardEnchantment,,+1,2000,,,,Weapon,,Owlcat+,731c54f319b799f4ea3d4a08ab514076
VellexiasMagnifyingAmuletEnchantment,,+1,,,,,Other,,Owlcat+,10dc2a5b8d834dc5937fc7f37186dfc3
VenomEnchantment,,+1,2000,,,,Weapon,,Owlcat+,83876966b5b45cd4d9dd7404d5932ca1
VenomousLimbShieldEnchant,,+1,1000,,,,Armor,,Owlcat+,48c09cd683b8f9849a11223c51715b27
VenomousPetalsEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1cd053b8720a46f38a67e4aba5a996a0
VestShirtBogeymanEnchantment,,+1,1000,,,,Armor,,Owlcat+,94ffc841bf1f9d74296378fa89c661ce
VeteranMarksmansBracersEnchantment,,+1,,,,,Other,,Owlcat+,bbdd466eb405dda40a164210caf183ed
VeteransArmorEnchantment,,+1,1000,,,,Armor,,Owlcat+,439f3f2d1cfda324b87da75e2a75b594
VibrantDissolverEnchantment,,+1,2000,,,,Weapon,,Owlcat+,34022332bfb0915439ca49d28aa166f8
ViciousEnchantment,"When a vicious weapon strikes an opponent, it creates a flash of disruptive energy that resonates between the opponent and the wielder. This energy deals an extra 2d6 points of damage to the opponent and 1d6 points of damage to the wielder.",+1,2000,,,"AdditionalDamage, PenaltiesAndCursed",Weapon,Weapon,TTRPG,a1455a289da208144981e4b1ef92cc56
ViciousStompersEnchantment,,+1,,,,,Other,,Owlcat+,2e13b5587599492baf489d444ddb30f4
VigilantWatchEnchantment,,+1,2000,,,,Weapon,,Owlcat+,08a787a14207efd4cb439cd1eeadd377
ViolentMischiefEnchantment,,+1,2000,,,,Weapon,,Owlcat+,ddc5933148c1f7944925d0c6adbb38b4
VoicesOfHollowEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a07cdbdc21d6ec048a2ff8b99d933395
VoidMirrorEnchantment,,+1,1000,,,,Armor,,Owlcat+,1d2f136536ccaad43b71eba64b4895df
VoidsKissEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0deddf9e33f442dba90a1c0e7d241c29
VoraciousSpiritEnchantment,,+1,,,,,Other,,Owlcat+,08bfd2c4fb394c65a707f8bf20a3422a
Vorpal,"This potent and feared ability allows the weapon to sever the heads of those it strikes. Upon a roll of natural 20 (followed by a successful roll to confirm the critical hit), the weapon severs the opponent's head (if it has one) from its body. Some creatures, such as many aberrations and all oozes, have no heads. Others, such as golems and undead creatures other than vampires, are not affected by the loss of their heads. Most other creatures, however, die when their heads are cut off.",+5,2000,,,Critical,Weapon,Weapon,TTRPG,2f60bfcba52e48a479e4a69868e24ebc
WallsOfTheSanctuaryShieldEnchant,,+5,1000,,,,Armor,,Owlcat+,65900d6225083fa42a7082a08f569d71
